clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_stadedev;fk_port;fk_pied;fk_situation;age_estim;fk_prec_estim;feuillage;remarquable
Quartier Saint-Jean;Groupe Scolaire Georges Bachy;7;0;120;Adulte;semi libre;gazon;Alignement;30;10;Feuillu;Non
Quartier Saint-Jean;Groupe Scolaire Georges Bachy;12;0;80;Adulte;semi libre;gazon;Alignement;30;10;Feuillu;Non
Quartier Saint-Jean;Groupe Scolaire Georges Bachy;7;0;75;Adulte;semi libre;gazon;Alignement;30;10;Feuillu;Non
Quartier Saint-Jean;Groupe Scolaire Georges Bachy;12;0;90;Adulte;semi libre;gazon;Alignement;30;10;Feuillu;Non
Quartier Saint-Jean;Groupe Scolaire Georges Bachy;12;0;95;Adulte;semi libre;gazon;Alignement;30;10;Feuillu;Non
Quartier Saint-Jean;Groupe Scolaire Georges Bachy;14;0;105;Adulte;semi libre;gazon;Alignement;30;10;Feuillu;Non
Quartier Saint-Jean;Groupe scolaire Alfred Clin;10;0;88;Adulte;semi libre;Revetement non permeable;Alignement;30;10;Feuillu;Non
Quartier Saint-Jean;Groupe scolaire Alfred Clin;12;0;337;Adulte;réduit;Bande de terre;Isolé;90;20;Feuillu;Non
Quartier Saint-Jean;Groupe scolaire Alfred Clin;8;0;85;Adulte;semi libre;Revetement non permeable;Alignement;30;10;Feuillu;Non
Quartier Saint-Jean;Groupe scolaire Alfred Clin;7;0;107;Adulte;semi libre;Revetement non permeable;Alignement;30;10;Feuillu;Non
Quartier Saint-Jean;Groupe scolaire Alfred Clin;6;0;34;Adulte;réduit relâché;Bande de terre;Isolé;30;10;Feuillu;Non
Quartier Saint-Jean;Groupe scolaire Alfred Clin;6;0;50;Adulte;réduit;Bande de terre;Isolé;30;10;Feuillu;Non
Quartier Saint-Jean;Groupe scolaire Alfred Clin;8;0;135;Adulte;réduit;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Jean;Groupe scolaire Alfred Clin;8;0;110;Adulte;réduit;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Jean;Groupe scolaire Alfred Clin;8;0;149;Adulte;réduit;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Jean;Groupe scolaire Alfred Clin;8;0;138;Adulte;réduit;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Jean;Groupe scolaire Alfred Clin;8;0;137;Adulte;réduit;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Jean;Groupe scolaire Alfred Clin;8;0;164;Adulte;réduit;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Jean;Groupe scolaire Alfred Clin;8;0;174;Adulte;réduit;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Jean;Groupe scolaire Alfred Clin;8;0;183;Adulte;réduit;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Jean;Groupe scolaire Alfred Clin;11;0;100;Adulte;semi libre;Revetement non permeable;Isolé;30;10;Feuillu;Non
Quartier du Vermandois;Groupe scolaire Ferdinand Buisson;12;0;138;Adulte;semi libre;gazon;Isolé;40;10;Feuillu;Non
Quartier du Vermandois;Groupe scolaire Ferdinand Buisson;10;0;102;Adulte;semi libre;gazon;Isolé;30;10;Feuillu;Non
Quartier du Vermandois;Groupe scolaire Ferdinand Buisson;5;0;77;Adulte;semi libre;gazon;Isolé;30;10;Feuillu;Non
Quartier du Vermandois;Groupe scolaire Ferdinand Buisson;9;0;80;Adulte;semi libre;gazon;Isolé;30;10;Feuillu;Non
Quartier du Vermandois;Groupe scolaire Ferdinand Buisson;13;0;120;Adulte;semi libre;gazon;Groupe;30;10;Conifère;Non
Quartier du Vermandois;Groupe scolaire Ferdinand Buisson;13;0;120;Adulte;semi libre;gazon;Groupe;30;10;Conifère;Non
Quartier du Vermandois;Groupe scolaire Ferdinand Buisson;2;0;50;Adulte;semi libre;gazon;Isolé;20;10;Feuillu;Non
Quartier du Vermandois;Groupe scolaire Ferdinand Buisson;13;0;300;Adulte;cépée;gazon;Isolé;30;10;Conifère;Non
Quartier du Vermandois;Groupe scolaire Ferdinand Buisson;11;0;161;Adulte;semi libre;gazon;Isolé;30;10;Conifère;Non
Quartier Saint-Jean;Groupe Scolaire Georges Bachy;5;0;56;Jeune;semi libre;fosse arbre;Alignement;20;10;Feuillu;Non
Quartier Saint-Jean;Groupe Scolaire Georges Bachy;5;0;56;Jeune;semi libre;fosse arbre;Alignement;20;10;Feuillu;Non
Quartier Saint-Jean;Groupe Scolaire Georges Bachy;5;0;59;Jeune;semi libre;fosse arbre;Alignement;20;10;Feuillu;Non
Quartier Saint-Jean;Groupe Scolaire Georges Bachy;2;0;10;Jeune;semi libre;gazon;Isolé;5;1;Feuillu;Non
Quartier Saint-Jean;Ecole maternelle Montplaisir;6;2;149;Adulte;tête de chat;gazon;Isolé;60;10;Feuillu;Non
Quartier Remicourt;Groupe scolaire Quentin Barré;12;2;175;Adulte;semi libre;fosse arbre;Isolé;50;10;Feuillu;Non
Quartier Remicourt;Groupe scolaire Quentin Barré;5;;73;Adulte;semi libre;fosse arbre;Isolé;20;5;Feuillu;Non
Quartier Remicourt;Groupe scolaire Quentin Barré;10;2;90;Adulte;semi libre;fosse arbre;Alignement;30;10;Feuillu;Non
Quartier Remicourt;Groupe scolaire Quentin Barré;4;;45;Adulte;semi libre;fosse arbre;Alignement;20;5;Feuillu;Non
Quartier Remicourt;Groupe scolaire Quentin Barré;15;4;195;Adulte;semi libre;fosse arbre;Alignement;100;10;Feuillu;Non
Quartier Remicourt;Groupe scolaire Quentin Barré;4;2;63;Adulte;semi libre;fosse arbre;Isolé;30;10;Feuillu;Non
Quartier Remicourt;Groupe scolaire Quentin Barré;4;2;59;Adulte;semi libre;fosse arbre;Isolé;30;10;Feuillu;Non
Quartier du Centre-Ville;Ecole maternelle des Patriotes;15;5;228;Adulte;réduit relâché;fosse arbre;Groupe;100;10;Feuillu;Non
Quartier du Centre-Ville;Ecole maternelle des Patriotes;12;4;172;Adulte;réduit relâché;fosse arbre;Groupe;100;10;Feuillu;Non
Quartier du Centre-Ville;Ecole maternelle des Patriotes;8;3;163;Adulte;tête de chat;Bande de terre;Groupe;100;10;Feuillu;Non
Quartier du Centre-Ville;Ecole maternelle des Patriotes;5;2;62;Adulte;semi libre;Bande de terre;Groupe;30;10;Feuillu;Non
Quartier du Centre-Ville;Ecole maternelle des Patriotes;5;2;77;Adulte;semi libre;Bande de terre;Groupe;50;10;Feuillu;Non
Quartier du Centre-Ville;Ecole maternelle des Patriotes;5;2;72;Adulte;semi libre;Bande de terre;Groupe;30;10;Feuillu;Non
Quartier du Centre-Ville;Office des sports;8;2;90;Adulte;semi libre;Bande de terre;Isolé;40;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Ecole Theillier Desjardins;7;2;63;Adulte;semi libre;fosse arbre;Alignement;20;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Ecole Theillier Desjardins;3;2;17;Jeune;semi libre;fosse arbre;Alignement;10;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Ecole Theillier Desjardins;5;2;32;Jeune;semi libre;fosse arbre;Alignement;10;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Ecole Theillier Desjardins;5;2;29;Jeune;semi libre;fosse arbre;Alignement;10;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Ecole Theillier Desjardins;6;2;54;Adulte;semi libre;fosse arbre;Alignement;20;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Ecole Theillier Desjardins;20;1;160;Adulte;cépée;gazon;Isolé;100;20;Feuillu;Non
Quartier Saint-Martin - Oëstres;Ecole Theillier Desjardins;5;;49;Adulte;semi libre;gazon;Isolé;20;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Giratoire EPIDE;4;2;28;Jeune;semi libre;gazon;Isolé;10;2;Feuillu;Non
Quartier Saint-Martin - Oëstres;Giratoire EPIDE;4;2;31;Jeune;semi libre;gazon;Isolé;10;2;Feuillu;Non
Quartier Saint-Martin - Oëstres;Giratoire EPIDE;4;2;33;Jeune;semi libre;gazon;Isolé;10;2;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;;147;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;;132;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;;144;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;;143;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;3;138;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;4;131;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;4;135;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;3;134;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;3;131;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;4;126;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;3;135;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;;128;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;;133;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;4;120;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;4;112;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;4;118;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;2;107;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;2;114;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;;113;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;2;118;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;4;117;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;3;113;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;;120;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;2;128;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;;131;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;3;133;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;;138;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;4;118;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;3;121;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;3;114;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;2;128;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;5;142;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;4;123;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;4;141;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;3;128;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Marcel Paul;12;;139;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Groupe scolaire Jean Macé;5;2;32;Jeune;semi libre;Bande de terre;Groupe;5;0;Feuillu;Non
Quartier Saint-Martin - Oëstres;Groupe scolaire Jean Macé;5;2;28;Jeune;semi libre;Bande de terre;Groupe;5;0;Feuillu;Non
Quartier Saint-Martin - Oëstres;Groupe scolaire Jean Macé;5;2;34;Jeune;semi libre;Bande de terre;Groupe;5;0;Feuillu;Non
Quartier Saint-Martin - Oëstres;Groupe scolaire Jean Macé;4;2;33;Jeune;semi libre;Bande de terre;Groupe;5;0;Feuillu;Non
Quartier du Centre-Ville;Office social ;15;4;155;Adulte;réduit relâché;gazon;Isolé;60;10;Feuillu;Non
Quartier Saint-Jean;Ecole élémentaire Paringault;5;1;84;Adulte;semi libre;Bande de terre;Isolé;30;5;Feuillu;Non
Quartier Saint-Jean;Ecole élémentaire Paringault;10;4;123;Adulte;réduit relâché;fosse arbre;Isolé;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rond-point André Missenard;6;1;120;Jeune;semi libre;gazon;Alignement;20;5;Feuillu;Non
Quartier Saint-Jean;Salle Paringault;15;3;171;Adulte;cépée;gazon;Isolé;60;10;Conifère;Non
Quartier Saint-Jean;Salle Paringault;5;0;89;Adulte;semi libre;gazon;Isolé;30;10;Conifère;Non
Quartier du Vermandois;Espace Creatis;6;2;35;Jeune;semi libre;gazon;Isolé;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;41;Jeune;semi libre;gazon;Isolé;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;23;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;21;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;26;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;62;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;26;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;18;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;25;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;31;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;31;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;27;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;27;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;34;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;50;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;32;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;33;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;45;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;32;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;34;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;36;Jeune;semi libre;gazon;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;40;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;35;Jeune;semi libre;gazon;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;43;Jeune;semi libre;gazon;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;46;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;46;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;38;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;41;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;43;Jeune;semi libre;gazon;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;43;Jeune;semi libre;gazon;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;31;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;36;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;32;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;35;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;30;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;26;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;24;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;41;Jeune;semi libre;gazon;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;30;Jeune;semi libre;gazon;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;40;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;40;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;35;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;47;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;39;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;40;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;35;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;33;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;39;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;47;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;42;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;31;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;31;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;39;Jeune;semi libre;gazon;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;40;Jeune;semi libre;gazon;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;5;2;35;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;37;Jeune;semi libre;gazon;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;46;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;43;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Espace Creatis;6;2;40;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;80;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;65;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;80;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;80;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;80;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;110;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;95;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;80;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;65;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;80;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;95;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;80;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;65;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;65;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;65;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;65;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;95;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;65;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;95;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;95;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;95;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;95;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;80;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;95;Jeune;rideau;gazon;Alignement;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;110;Jeune;rideau;gazon;Groupe;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;110;Jeune;rideau;gazon;Groupe;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;7;0;110;Jeune;rideau;gazon;Groupe;15;2;Feuillu;Non
Quartier du Vermandois;Avenue Archimède;8;3;110;Adulte;semi libre;gazon;Groupe;15;2;Conifère;Non
Quartier du Vermandois;Avenue Archimède;9;2;97;Adulte;semi libre;gazon;Groupe;15;2;Conifère;Non
Quartier du Vermandois;Avenue Archimède;7;2;83;Adulte;semi libre;gazon;Groupe;15;2;Conifère;Non
Quartier du Vermandois;Avenue Archimède;7;2;68;Adulte;semi libre;gazon;Groupe;15;2;Conifère;Non
Quartier du Vermandois;Avenue Archimède;8;3;80;Adulte;semi libre;gazon;Groupe;15;2;Conifère;Non
Quartier du Vermandois;Avenue Archimède;8;3;90;Adulte;semi libre;gazon;Groupe;15;2;Conifère;Non
